2026-08-12 01:04:58.064 [info] Starting Excalidraw MCP server...
2026-09-02 14:06:19.517 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.518 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.518 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.518 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.518 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.519 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.519 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.519 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.520 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.520 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.520 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.520 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.521 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.521 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.521 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.522 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.522 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.522 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.523 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.523 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.524 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.524 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.524 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.524 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.525 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.525 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.525 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.525 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.526 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.526 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.526 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.526 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.526 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.527 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.527 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.527 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.529 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.529 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.529 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.530 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.530 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.530 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.531 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.531 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.531 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.531 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.532 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.532 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.534 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.534 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.534 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.535 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.535 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.535 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.535 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.535 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.536 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.536 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.536 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.536 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.537 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.537 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.537 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.537 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.538 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.538 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.538 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.539 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.539 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.539 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.539 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.539 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.540 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.540 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.540 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.540 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.541 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.541 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.542 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.542 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.542 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.542 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.542 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.543 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.543 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.543 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.543 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.544 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.544 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.544 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.544 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.544 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.545 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.545 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.545 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.545 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.546 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.546 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.546 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.546 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.546 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.547 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.547 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.548 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.548 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.548 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.548 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.549 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.549 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.549 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.550 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.550 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.550 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.550 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.551 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.551 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.551 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.551 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.552 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.552 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.552 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.552 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.552 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.553 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.553 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.553 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.554 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.554 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.554 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.555 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.555 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.556 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.556 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.556 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.558 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.558 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.558 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.559 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.559 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.559 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.560 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.560 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.560 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.563 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.563 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.564 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.566 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.567 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.567 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.568 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.569 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.569 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.569 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.570 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.570 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.570 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.571 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.571 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.571 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.571 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.572 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.573 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.573 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.574 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.574 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.574 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.575 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.575 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.576 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.576 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.576 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.576 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.577 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.577 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.577 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.578 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.578 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.578 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.579 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.579 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.579 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.579 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.580 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.580 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.580 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.580 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.581 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.581 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.584 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.585 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.585 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.585 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.586 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.586 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.587 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.587 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.588 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.589 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.592 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.594 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.595 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.595 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.595 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.595 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.596 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.597 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.597 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.597 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.598 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.598 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.599 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.600 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.600 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.600 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.600 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.601 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.601 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.601 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.602 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.602 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.602 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:19.604 [error] Uncaught exception: EPIPE: broken pipe, write
2026-09-02 14:06:50.007 [info] Starting Excalidraw MCP server...
2026-09-02 14:06:50.010 [debug] Connecting to transport...
2026-09-02 14:06:50.012 [info] Excalidraw MCP server running on stdio
2026-09-02 14:06:50.038 [info] Listing available tools
2026-09-02 14:07:34.204 [info] Starting Excalidraw MCP server...
2026-09-02 14:07:34.209 [debug] Connecting to transport...
2026-09-02 14:07:34.210 [info] Excalidraw MCP server running on stdio
2026-09-02 14:07:34.272 [info] Listing available tools
